id_colaborador,nome,sexo,idade,estado_civil,escolaridade,cidade,estado,regional,centro_distribuicao,departamento,cargo,gestor,data_admissao,tempo_empresa,salario,tipo_contrato,modelo_trabalho,pcd,status,turnover,motivo_desligamento,faltas,absenteismo,dias_afastamento,tipo_afastamento,horas_extras,banco_horas,sla_recrutamento,nota_desempenho,engajamento,horas_treinamento,promovido,ferias_pendentes
857,Marcos Vinicius Rezende,Feminino,44,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Atendimento,Assistente,Levi Jesus,2021-04-09,"5,2",4100,CLT,Presencial,Não,Ativo,Não,,2,"5,06",2,Acidente,52,12,21,"2,7",73,34,Não,1
858,Sr. Eduardo Lima,Masculino,46,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Centro de Distribuição,Conferente,Isis da Luz,2017-12-31,"8,5",2255,CLT,Presencial,Não,Ativo,Não,,1,"4,07",0,,55,37,11,"2,5",75,11,Não,20
859,Mariana Nunes,Feminino,18,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Centro de Distribuição,Conferente,Dr. Miguel Sá,2023-07-04,3,3109,CLT,Presencial,Não,Ativo,Não,,3,"1,92",0,,40,4,30,3,79,11,Não,21
860,Noah Novaes,Masculino,40,Viúvo,Superior,Recife,PE,Nordeste,CD Recife,Atendimento,Assistente,Rafaela Cavalcanti,2021-05-19,"5,1",2807,CLT,Presencial,Não,Ativo,Não,,2,"3,77",0,,47,-2,60,"3,7",90,35,Não,1
861,Dr. José das Neves,Masculino,36,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Atendimento,Assistente,Manuella Vasconcelos,2024-10-16,"1,7",3371,CLT,Presencial,Não,Ativo,Não,,3,"3,82",0,,31,-14,32,"2,2",59,22,Não,13
862,Sra. Cecilia Ribeiro,Feminino,31,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Transporte,Supervisor,Ian Machado,2021-01-05,"5,5",7640,CLT,Presencial,Não,Ativo,Não,,5,"2,1",10,INSS,23,-20,34,"2,9",52,25,Não,2
863,Srta. Beatriz Cunha,Feminino,42,Casado,Técnico,Curitiba,PR,Sul,CD Curitiba,Atendimento,Supervisor,Maria Liz Viana,2020-01-26,"6,4",10129,CLT,Presencial,Não,Ativo,Não,,1,"2,86",0,,41,6,18,"2,2",88,37,Não,14
864,Sr. Enrico Gomes,Feminino,20,Casado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Operações,Supervisor,Alana Borges,2025-01-09,"1,5",9949,CLT,Presencial,Não,Ativo,Não,,1,"3,58",15,Licença Médica,38,33,58,3,65,27,Não,5
865,Ravy Peixoto,Feminino,25,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Centro de Distribuição,Supervisor,Aurora Azevedo,2016-10-18,"9,7",7983,CLT,Presencial,Não,Ativo,Não,,4,4,0,,38,16,54,"4,2",85,13,Não,10
866,Henry Freitas,Feminino,34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Atendimento,Assistente,Arthur Miguel Silveira,2022-08-04,"3,9",3247,CLT,Presencial,Não,Ativo,Não,,2,"3,01",15,INSS,22,-8,16,"2,9",85,31,Não,22
867,Maria Liz Pimenta,Feminino,31,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Transporte,Analista,Stephany da Paz,2022-06-08,"4,1",5184,CLT,Presencial,Não,Inativo,Sim,Pedido de Demissão,2,"4,62",15,Licença Médica,36,27,36,"3,3",87,36,Não,27
868,Dra. Ana Laura Vasconcelos,Feminino,33,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Last Mile,Supervisor,Thales Macedo,2017-06-18,9,10347,CLT,Presencial,Não,Ativo,Não,,4,"1,25",5,Licença Médica,13,31,13,"3,3",81,36,Não,9
869,Guilherme Ribeiro,Feminino,27,Casado,MBA,Recife,PE,Nordeste,CD Recife,Transporte,Motorista,Laura Correia,2024-05-21,"2,1",4076,Aprendiz,Presencial,Não,Ativo,Não,,0,"4,21",0,,41,6,37,"2,9",86,30,Não,14
870,Thomas Moreira,Feminino,31,Casado,Técnico,Curitiba,PR,Sul,CD Curitiba,Atendimento,Analista,Srta. Eloá Rocha,2018-10-24,"7,7",6403,Temporário,Presencial,Não,Ativo,Não,,1,"1,81",0,,29,30,35,"3,1",50,13,Não,17
871,Luiz Miguel da Costa,Masculino,29,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Transporte,Motorista,Agatha Castro,2022-12-22,"3,5",4279,CLT,Presencial,Não,Ativo,Não,,2,"4,96",0,,60,39,20,"3,3",63,21,Não,19
872,João Guilherme Vasconcelos,Feminino,27,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Tecnologia,Analista,Maria Rios,2020-08-28,"5,8",6305,CLT,Presencial,Não,Ativo,Não,,2,"1,72",5,INSS,11,-14,20,"4,3",68,13,Não,9
873,Maria Luiza Pastor,Masculino,43,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Supervisor,Valentim Albuquerque,2020-12-04,"5,6",9464,CLT,Híbrido,Não,Ativo,Não,,3,"3,7",2,Acidente,28,28,32,"3,2",88,14,Não,28
874,Dra. Ana Lívia Borges,Masculino,34,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Conferente,Larissa Silveira,2022-05-23,"4,1",2373,CLT,Presencial,Não,Ativo,Não,,4,"4,86",15,Acidente,8,-13,16,"2,4",72,16,Não,21
875,Marcela Ferreira,Masculino,49,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Centro de Distribuição,Auxiliar Operacional,Henry Gabriel Pereira,2020-04-06,"6,2",2192,Temporário,Presencial,Não,Ativo,Não,,1,"3,23",0,,26,26,13,"4,1",80,3,Não,29
876,Rafael Guerra,Feminino,25,Divorciado,Médio,Curitiba,PR,Sul,CD Curitiba,Operações,Supervisor,Alana da Luz,2020-12-26,"5,5",7847,CLT,Presencial,Sim,Inativo,Sim,Pedido de Demissão,3,"3,57",15,INSS,26,13,28,"3,2",75,32,Não,3
877,Nicolas Montenegro,Masculino,32,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Atendimento,Supervisor,Brayan Montenegro,2018-08-19,"7,9",9859,CLT,Presencial,Não,Ativo,Não,,4,"2,94",2,Acidente,48,32,38,"2,5",86,22,Não,12
878,Luigi Camargo,Masculino,32,Viúvo,Médio,Salvador,BA,Nordeste,CD Salvador,RH,Coordenador,Jade Nascimento,2024-03-27,"2,3",11582,CLT,Presencial,Sim,Ativo,Não,,5,"2,57",0,,59,32,55,"2,9",63,15,Não,23
879,Isis Sales,Masculino,37,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Centro de Distribuição,Supervisor,Maria Flor Nunes,2017-01-03,"9,5",8707,CLT,Presencial,Não,Ativo,Não,,5,"2,13",0,,47,34,26,"2,5",59,10,Não,26
880,Isabelly Sá,Masculino,50,Viúvo,Superior,Salvador,BA,Nordeste,CD Salvador,Transporte,Motorista,Dr. Raul Pastor,2026-04-06,"0,2",3146,Temporário,Presencial,Não,Ativo,Não,,5,"0,29",10,Acidente,7,13,16,"3,1",69,16,Não,12
881,Rodrigo Camargo,Feminino,55,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Operações,Supervisor,Bernardo Garcia,2016-02-14,"10,4",9846,CLT,Presencial,Não,Ativo,Não,,2,"2,95",2,INSS,46,35,36,3,76,1,Não,9
882,Hellena Rocha,Feminino,40,Divorciado,Médio,Recife,PE,Nordeste,CD Recife,Jurídico,Analista,Srta. Luara Jesus,2022-06-29,4,6667,CLT,Híbrido,Não,Ativo,Não,,2,"3,32",2,Acidente,46,39,45,"2,7",54,7,Não,11
883,Sr. João da Cruz,Feminino,44,Divorciado,Médio,Recife,PE,Nordeste,CD Recife,Transporte,Motorista,Caleb Guerra,2023-09-05,"2,8",3172,CLT,Presencial,Não,Ativo,Não,,5,"4,05",15,Acidente,48,-9,11,"2,8",76,11,Não,26
884,Manuela Barbosa,Feminino,35,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Auxiliar Operacional,Emanuelly Melo,2018-12-17,"7,5",2440,CLT,Presencial,Não,Ativo,Não,,0,"2,11",15,Licença Médica,12,13,52,"2,4",52,21,Não,4
885,Dr. Henrique Oliveira,Feminino,32,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Atendimento,Assistente,Fernando Souza,2020-04-01,"6,3",3143,Aprendiz,Híbrido,Não,Ativo,Não,,1,"1,06",2,INSS,11,36,16,"3,5",74,32,Não,6
886,Esther Monteiro,Feminino,41,Casado,Médio,Recife,PE,Nordeste,CD Recife,Operações,Auxiliar Operacional,Srta. Isabela Sousa,2020-07-12,6,2477,CLT,Presencial,Não,Ativo,Não,,2,"2,51",2,INSS,15,12,18,"3,9",73,12,Não,27
887,João Costela,Masculino,40,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Conferente,Guilherme da Cruz,2016-02-09,"10,4",2236,CLT,Híbrido,Não,Ativo,Não,,1,"5,09",0,,57,16,34,"3,9",78,7,Não,1
888,Maria Alice Cassiano,Feminino,35,Solteiro,Pós,Campinas,SP,Sudeste,CD Campinas,Operações,Conferente,Dante Barros,2022-11-11,"3,6",2736,CLT,Híbrido,Não,Ativo,Não,,1,"5,2",2,Acidente,46,26,23,"3,8",59,28,Não,29
889,Sabrina Pimenta,Feminino,47,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Last Mile,Coordenador,Vitor Hugo Aparecida,2020-05-13,"6,1",11693,CLT,Remoto,Não,Ativo,Não,,3,"4,52",0,,57,40,13,"2,9",63,34,Não,8
890,Maria Fernanda Pinto,Masculino,30,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Last Mile,Coordenador,Dr. João Guilherme Mendonça,2024-10-19,"1,7",15324,CLT,Híbrido,Não,Ativo,Não,,0,"4,17",0,,60,38,20,"2,7",78,7,Não,25
891,Thomas da Mota,Masculino,38,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Supervisor,Hellena Sá,2018-06-24,8,8509,CLT,Presencial,Não,Ativo,Não,,1,"2,94",10,Acidente,17,5,57,"3,6",86,4,Não,15
892,Carolina Aragão,Masculino,26,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Transporte,Analista,Mariana Mendes,2025-06-21,1,5294,CLT,Presencial,Não,Ativo,Não,,2,"2,61",5,INSS,33,17,55,"3,4",87,24,Não,7
893,Ana Beatriz Montenegro,Feminino,36,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Supervisor,Dr. Erick Marques,2018-05-05,"8,2",10615,Aprendiz,Presencial,Não,Ativo,Não,,2,"2,69",2,INSS,15,24,17,"3,9",86,31,Não,15
894,Valentim Marques,Masculino,40,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Operações,Auxiliar Operacional,Sr. Anthony Gabriel Rocha,2016-05-18,"10,1",2413,CLT,Presencial,Não,Ativo,Não,,1,"1,44",0,,28,-15,20,"3,2",76,2,Não,30
895,Mateus Pacheco,Masculino,35,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Centro de Distribuição,Supervisor,Luan Fonseca,2024-10-09,"1,7",8758,CLT,Remoto,Não,Ativo,Não,,1,"4,11",10,Licença Médica,59,3,14,"3,5",85,33,Não,22
896,Joana Cirino,Feminino,18,Viúvo,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Transporte,Analista,Julia da Costa,2021-05-16,"5,1",6857,CLT,Presencial,Não,Ativo,Não,,3,"4,03",0,,15,2,35,"3,1",59,36,Não,19
897,Ravy Pimenta,Masculino,32,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Comercial,Analista,Dr. Francisco Monteiro,2020-04-01,"6,3",6961,CLT,Presencial,Não,Ativo,Não,,1,"1,15",5,INSS,11,-3,31,3,58,21,Não,27
898,Giovanna Leão,Feminino,35,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Centro de Distribuição,Supervisor,Sra. Maria Clara Guerra,2020-08-17,"5,9",8079,CLT,Presencial,Não,Ativo,Não,,3,"3,04",15,Licença Médica,35,31,23,"2,9",71,31,Não,4
899,Rael Cirino,Feminino,43,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Transporte,Supervisor,Caroline Oliveira,2023-01-21,"3,4",7141,CLT,Presencial,Não,Ativo,Não,,1,"3,4",10,Acidente,35,34,54,"2,3",62,34,Não,4
900,Heloísa Brito,Masculino,37,Divorciado,Superior,Recife,PE,Nordeste,CD Recife,Centro de Distribuição,Auxiliar Operacional,Sra. Isabela Novais,2020-05-27,"6,1",2180,CLT,Remoto,Não,Ativo,Não,,1,"3,39",2,Licença Médica,54,-16,55,"2,4",82,16,Não,11
901,Maria Helena Costa,Feminino,25,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Transporte,Analista,Dom Melo,2017-12-02,"8,6",4565,CLT,Presencial,Não,Ativo,Não,,0,"0,44",15,Acidente,20,8,34,"2,8",57,30,Não,1
902,Felipe Leão,Feminino,35,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Conferente,Catarina Pires,2026-01-06,"0,5",2635,CLT,Presencial,Não,Ativo,Não,,1,"3,19",10,Acidente,28,17,57,"3,8",70,17,Não,18
903,Yasmin Silveira,Masculino,57,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Last Mile,Motorista,Dr. Kaique da Cunha,2016-11-20,"9,6",3883,CLT,Presencial,Sim,Ativo,Não,,1,"1,72",2,Licença Médica,34,8,59,"3,5",70,30,Não,4
904,Ana Julia Gonçalves,Masculino,43,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Centro de Distribuição,Supervisor,Enrico Araújo,2018-07-19,8,7845,CLT,Presencial,Não,Ativo,Não,,3,"2,89",0,,53,-10,46,"2,3",74,13,Não,18
905,José Miguel Melo,Masculino,22,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Operações,Supervisor,Aylla Machado,2026-02-23,"0,4",7338,CLT,Presencial,Não,Ativo,Não,,2,"3,96",15,Licença Médica,6,-10,19,"3,7",67,27,Não,6
906,Sra. Joana Fonseca,Feminino,21,Casado,Técnico,Recife,PE,Nordeste,CD Recife,Atendimento,Assistente,Dr. Luiz Felipe Almeida,2023-02-23,"3,4",3322,CLT,Presencial,Não,Ativo,Não,,2,"2,58",0,,41,20,12,"3,4",48,33,Não,17
907,Camila Ferreira,Masculino,36,Solteiro,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Conferente,Fernanda Oliveira,2022-04-09,"4,2",2213,CLT,Presencial,Não,Ativo,Não,,3,"1,83",0,,14,-18,52,"3,9",70,6,Não,8
908,Zoe Cavalcanti,Feminino,37,Solteiro,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,RH,Gerente,Luiz Gustavo Duarte,2022-06-11,"4,1",17240,CLT,Presencial,Não,Ativo,Não,,1,"2,52",10,Acidente,54,-20,34,"2,7",68,25,Não,10
909,Sophia Mendonça,Masculino,29,Casado,Superior,Recife,PE,Nordeste,CD Recife,Last Mile,Coordenador,Sra. Anna Liz Garcia,2026-04-09,"0,2",15909,CLT,Presencial,Não,Ativo,Não,,2,"4,89",0,,54,27,13,"2,6",84,3,Não,3
910,Laura Martins,Masculino,37,Casado,MBA,Brasília,DF,Centro-Oeste,CD Brasília,Centro de Distribuição,Conferente,Clara Cavalcante,2017-01-25,"9,4",2870,CLT,Presencial,Não,Ativo,Não,,2,"1,71",0,,18,5,16,"3,6",100,36,Não,7
911,Maitê Leão,Masculino,33,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Last Mile,Supervisor,Maria Luiza Barbosa,2020-06-15,6,9073,CLT,Presencial,Não,Ativo,Não,,3,4,0,,49,39,33,"3,7",71,16,Não,12
912,Enrico Fernandes,Feminino,30,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Last Mile,Coordenador,Levi Dias,2025-12-17,"0,5",14638,Temporário,Presencial,Não,Ativo,Não,,1,"2,96",10,INSS,32,-2,23,"3,1",62,2,Não,22
913,Lavínia Santos,Feminino,45,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Operações,Supervisor,Miguel da Mata,2020-10-16,"5,7",10931,CLT,Presencial,Não,Inativo,Sim,Pedido de Demissão,2,"2,26",5,Acidente,39,40,50,"2,8",60,40,Não,18
914,Maria Cecília Souza,Feminino,32,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Last Mile,Supervisor,Stephany Machado,2023-01-19,"3,4",8574,CLT,Presencial,Não,Ativo,Não,,9,"2,1",10,INSS,29,-5,60,"3,3",73,15,Não,17
915,Eloah Cirino,Feminino,42,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Transporte,Analista,Davi Lucas Siqueira,2017-03-15,"9,3",4886,CLT,Presencial,Não,Ativo,Não,,3,"4,69",5,Acidente,47,32,16,"2,3",79,22,Não,5
916,José Souza,Feminino,29,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Operações,Conferente,Dra. Anna Liz Costela,2023-02-01,"3,4",2374,CLT,Híbrido,Não,Ativo,Não,,0,"1,44",2,INSS,15,33,44,"2,5",93,22,Não,17
917,Miguel Caldeira,Masculino,52,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Auxiliar Operacional,Benício Melo,2024-04-15,"2,2",2170,CLT,Presencial,Não,Ativo,Não,,3,"2,38",10,INSS,1,-16,24,"3,7",74,35,Não,4
918,Ana Júlia Alves,Feminino,28,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Centro de Distribuição,Supervisor,Valentina Teixeira,2022-06-16,4,9803,Aprendiz,Presencial,Não,Inativo,Sim,Desligamento sem Justa Causa,1,"0,75",5,INSS,7,-3,19,"4,1",68,14,Não,9
919,Cauã da Luz,Feminino,22,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Centro de Distribuição,Conferente,Daniela Barros,2022-01-09,"4,5",2677,CLT,Presencial,Não,Ativo,Não,,2,"0,87",0,,15,36,52,"3,8",82,30,Não,9
920,Maria Julia das Neves,Feminino,37,Casado,Médio,Recife,PE,Nordeste,CD Recife,Jurídico,Analista,Josué Sousa,2025-11-23,"0,6",6936,CLT,Híbrido,Não,Ativo,Não,,1,"2,58",0,,13,35,22,3,73,20,Não,12
921,Pedro Miguel Pires,Feminino,33,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Last Mile,Coordenador,Davi Lucca Moura,2021-07-04,5,14199,CLT,Presencial,Não,Ativo,Não,,3,"2,16",10,INSS,46,13,48,4,67,6,Não,9
922,Arthur Andrade,Masculino,45,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Financeiro,Coordenador,Maria Alice Duarte,2019-04-30,"7,2",15560,CLT,Presencial,Não,Ativo,Não,,4,"5,36",2,Licença Médica,49,5,20,"2,9",80,19,Não,21
923,Nina Nogueira,Masculino,30,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Last Mile,Coordenador,Yan Macedo,2016-12-10,"9,6",11883,CLT,Presencial,Não,Ativo,Não,,0,"4,44",5,Acidente,55,30,21,"3,8",89,36,Não,4
924,Vitor Hugo Cavalcanti,Masculino,38,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Conferente,Mirella Pires,2024-06-04,"2,1",2718,CLT,Presencial,Não,Ativo,Não,,2,"2,52",0,,8,-2,30,"3,8",50,34,Não,14
925,Dra. Maya Moura,Masculino,30,Casado,Superior,Recife,PE,Nordeste,CD Recife,Centro de Distribuição,Auxiliar Operacional,Yasmin das Neves,2017-01-12,"9,5",2498,CLT,Presencial,Não,Ativo,Não,,3,"4,32",2,Acidente,48,25,40,"3,5",56,30,Não,20
926,Dr. Vitor Hugo da Conceição,Feminino,28,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Jurídico,Gerente,Pedro Miguel das Neves,2021-01-09,"5,5",18858,CLT,Presencial,Não,Ativo,Não,,1,"2,54",0,,29,-10,15,"4,7",88,22,Não,8
927,Dr. José Pedro Cassiano,Feminino,50,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Conferente,Anthony Abreu,2023-08-21,"2,9",2646,CLT,Presencial,Sim,Ativo,Não,,2,"2,45",0,,43,12,18,"2,6",92,29,Não,17
928,Catarina Ferreira,Feminino,35,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Atendimento,Analista,Ravy Nascimento,2017-05-17,"9,1",6809,CLT,Presencial,Não,Ativo,Não,,1,"3,23",0,,30,15,15,"3,9",82,5,Não,12
929,Samuel Sá,Masculino,29,Casado,Superior,Recife,PE,Nordeste,CD Recife,Operações,Supervisor,Letícia Albuquerque,2021-01-31,"5,4",9373,CLT,Presencial,Não,Ativo,Não,,1,"2,1",10,Acidente,8,31,51,"3,4",50,24,Não,30
930,Lavínia Peixoto,Masculino,49,Solteiro,Pós,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Conferente,André Novaes,2021-12-27,"4,5",3071,CLT,Presencial,Não,Inativo,Sim,Fim de Contrato,3,"3,14",2,Acidente,10,7,55,"3,2",73,35,Não,3
931,Sr. Noah Novais,Feminino,37,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Transporte,Supervisor,Maria Laura da Cruz,2024-07-08,2,8946,CLT,Presencial,Sim,Ativo,Não,,0,"2,82",0,,45,-9,40,"1,8",74,36,Não,20
932,Mathias Garcia,Feminino,18,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Last Mile,Supervisor,João Barros,2016-09-05,"9,8",10601,CLT,Presencial,Não,Ativo,Não,,1,"1,07",0,,57,-5,26,"2,8",75,23,Não,1
933,Isabella Moreira,Feminino,38,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Tecnologia,Gerente,Júlia da Paz,2018-10-12,"7,7",23900,CLT,Presencial,Não,Ativo,Não,,0,"5,39",2,Licença Médica,50,5,46,4,84,3,Não,0
934,Yasmin da Mata,Masculino,29,Casado,Fundamental,Curitiba,PR,Sul,CD Curitiba,Financeiro,Assistente,Esther Azevedo,2021-02-22,"5,4",3678,CLT,Presencial,Não,Ativo,Não,,3,"3,71",0,,3,-5,53,"3,3",61,1,Não,22
935,Davi Luiz da Rocha,Masculino,28,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Operações,Conferente,Rafael Pinto,2020-05-27,"6,1",2471,CLT,Presencial,Não,Ativo,Não,,1,"4,22",10,INSS,53,-12,39,"2,5",74,12,Não,15
936,Júlia Sampaio,Masculino,43,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Transporte,Analista,Rebeca Correia,2018-10-02,"7,8",5646,CLT,Híbrido,Não,Ativo,Não,,1,"4,56",0,,56,6,59,"2,9",65,35,Não,29
937,Sr. Dom Aragão,Feminino,35,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Operações,Auxiliar Operacional,Alícia Cirino,2021-10-23,"4,7",2206,CLT,Presencial,Não,Ativo,Não,,3,"5,68",5,Acidente,32,0,16,"2,8",70,26,Não,11
938,João Miguel da Mata,Masculino,41,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Last Mile,Supervisor,Pedro Lucas Siqueira,2022-03-30,"4,3",7623,CLT,Presencial,Não,Ativo,Não,,5,"4,45",15,Licença Médica,22,24,23,"3,4",55,28,Não,2
939,Igor Borges,Masculino,61,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Transporte,Supervisor,Anthony Gabriel Monteiro,2023-12-21,"2,5",10561,CLT,Presencial,Não,Ativo,Não,,2,"3,55",0,,58,-7,58,"3,5",90,16,Não,20
940,Luigi Leão,Feminino,32,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Tecnologia,Analista,Theo Freitas,2022-08-07,"3,9",4685,CLT,Presencial,Não,Ativo,Não,,4,"2,77",5,INSS,14,19,13,"3,2",81,22,Não,2
941,Ana Beatriz Farias,Masculino,38,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Atendimento,Assistente,Diogo Araújo,2017-07-10,9,4067,CLT,Presencial,Não,Ativo,Não,,0,"4,25",0,,36,3,51,"3,5",74,18,Não,5
942,Matteo Barbosa,Masculino,41,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Supervisor,Olivia Cirino,2023-09-15,"2,8",9670,CLT,Presencial,Não,Ativo,Não,,1,"3,97",5,Licença Médica,53,17,49,"4,1",64,24,Não,2
943,José Garcia,Feminino,20,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Centro de Distribuição,Supervisor,Davi Vargas,2023-12-14,"2,5",10097,CLT,Presencial,Não,Ativo,Não,,2,"4,44",0,,0,-9,40,"3,7",83,10,Não,4
944,Srta. Maria Isis Vargas,Feminino,21,Casado,MBA,Curitiba,PR,Sul,CD Curitiba,Centro de Distribuição,Auxiliar Operacional,Isadora Sousa,2024-01-03,"2,5",2478,CLT,Presencial,Não,Ativo,Não,,0,"2,91",2,INSS,21,1,55,"4,1",65,12,Não,15
945,Gael Henrique Marques,Masculino,55,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Tecnologia,Gerente,Srta. Stephany Rios,2017-11-05,"8,7",21012,CLT,Híbrido,Não,Ativo,Não,,0,"2,96",5,INSS,44,7,31,"2,2",43,21,Não,1
946,Renan Gomes,Masculino,18,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Centro de Distribuição,Conferente,Luana Duarte,2017-01-09,"9,5",2364,CLT,Presencial,Não,Ativo,Não,,3,"0,38",10,INSS,12,-11,18,"3,6",77,12,Não,16
947,Asafe Souza,Masculino,37,Solteiro,Fundamental,São Paulo,SP,Sudeste,CD São Paulo,Centro de Distribuição,Auxiliar Operacional,Stephany Campos,2021-06-07,"5,1",2271,CLT,Presencial,Não,Ativo,Não,,5,"1,7",0,,36,5,23,"3,2",88,11,Não,19
948,Rodrigo Porto,Feminino,42,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Jurídico,Analista,Gael Henrique Fonseca,2017-03-08,"9,3",6463,CLT,Presencial,Não,Ativo,Não,,1,"1,61",15,INSS,48,27,24,"3,5",88,26,Não,15
949,Henrique Camargo,Masculino,43,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Last Mile,Supervisor,Pedro Henrique Duarte,2018-01-08,"8,5",7291,CLT,Presencial,Não,Ativo,Não,,2,"3,11",15,INSS,24,-1,17,"3,7",82,1,Não,4
950,Enzo Vieira,Feminino,40,Viúvo,Superior,Campinas,SP,Sudeste,CD Campinas,Last Mile,Motorista,Dante Gonçalves,2025-10-07,"0,7",3138,CLT,Presencial,Não,Ativo,Não,,3,"3,17",10,INSS,9,13,18,"3,1",55,33,Não,17
951,Anthony Aparecida,Masculino,38,Divorciado,Superior,São Paulo,SP,Sudeste,CD São Paulo,Operações,Auxiliar Operacional,Olívia Sales,2021-02-18,"5,4",2463,CLT,Híbrido,Não,Ativo,Não,,2,"3,1",0,,5,12,37,"3,6",68,19,Não,8
952,Daniela Freitas,Masculino,25,Divorciado,Superior,Recife,PE,Nordeste,CD Recife,Last Mile,Motorista,Josué Castro,2024-08-16,"1,9",3187,CLT,Híbrido,Não,Ativo,Não,,3,"3,43",5,INSS,16,31,41,3,72,20,Não,3
